"","Consumption","Generation","Price_buy","Price_sold","Power","Price_shed","periods"
"17/01/2020 02:00:00","100","0","0.047189","0.02686","555","1","6"
"17/01/2020 03:00:00","97","0","0.047189","0.02571","555","1","6"
"17/01/2020 04:00:00","122","0","0.047189","0.02601","555","1","6"
"17/01/2020 05:00:00","121","0","0.047189","0.02797","555","1","6"
"17/01/2020 06:00:00","300","0","0.047189","0.03109","555","1","6"
"17/01/2020 07:00:00","303","0","0.047189","0.04025","555","1","6"
"17/01/2020 08:00:00","329","0","0.097592","0.0438","300","1","2"
"17/01/2020 09:00:00","340","0.12128","0.097592","0.04319","300","1","2"
"17/01/2020 10:00:00","252","0.39829","0.10813","0.04368","300","1","1"
"17/01/2020 11:00:00","343","0.58435","0.10813","0.04272","300","1","1"
"17/01/2020 12:00:00","326","0.6875","0.10813","0.04137","300","1","1"
"17/01/2020 13:00:00","361","0.73506","0.097592","0.03998","300","1","2"
"17/01/2020 14:00:00","339","0.7186","0.097592","0.03902","300","1","2"
"17/01/2020 15:00:00","266","0.5382","0.097592","0.03911","300","1","2"
"17/01/2020 16:00:00","323","0.50922","0.097592","0.04137","300","1","2"
"17/01/2020 17:00:00","327","0.24326","0.097592","0.04398","300","1","2"
"17/01/2020 18:00:00","353","0.12647","0.10813","0.04711","300","1","1"
"17/01/2020 19:00:00","349","0","0.10813","0.04973","300","1","1"
"17/01/2020 20:00:00","297","0","0.10813","0.05175","300","1","1"
"17/01/2020 21:00:00","362","0","0.097592","0.0503","300","1","2"
"17/01/2020 22:00:00","354","0","0.097592","0.04616","300","1","2"
"17/01/2020 23:00:00","342","0","0.097592","0.04401","300","1","2"
"18/01/2020 00:00:00","360","0","0.047189","0.045","555","1","6"
"18/01/2020 01:00:00","173","0","0.047189","0.04214","555","1","6"
"18/01/2020 02:00:00","128","0","0.047189","0.03781","555","1","6"
"18/01/2020 03:00:00","109","0","0.047189","0.0372","555","1","6"
"18/01/2020 04:00:00","124","0","0.047189","0.033","555","1","6"
"18/01/2020 05:00:00","143","0","0.047189","0.03205","555","1","6"
"18/01/2020 06:00:00","294","0","0.047189","0.03363","555","1","6"
"18/01/2020 07:00:00","309","0","0.047189","0.0372","555","1","6"
"18/01/2020 08:00:00","327","0","0.047189","0.03774","555","1","6"
"18/01/2020 09:00:00","305","0.11655","0.047189","0.03892","555","1","6"
"18/01/2020 10:00:00","261","0.38942","0.047189","0.04","555","1","6"
"18/01/2020 11:00:00","320","0.57569","0.047189","0.0393","555","1","6"
"18/01/2020 12:00:00","334","0.70411","0.047189","0.03959","555","1","6"
"18/01/2020 13:00:00","298","0.76029","0.047189","0.03786","555","1","6"
"18/01/2020 14:00:00","320","0.75328","0.047189","0.03569","555","1","6"
"18/01/2020 15:00:00","242","0.68084","0.047189","0.03569","555","1","6"
"18/01/2020 16:00:00","345","0.54424","0.047189","0.03741","555","1","6"
"18/01/2020 17:00:00","319","0.34009","0.047189","0.0413","555","1","6"
"18/01/2020 18:00:00","337","0.0673","0.047189","0.04304","555","1","6"
"18/01/2020 19:00:00","372","0","0.047189","0.04191","555","1","6"
"18/01/2020 20:00:00","283","0","0.047189","0.03981","555","1","6"
"18/01/2020 21:00:00","180","0","0.047189","0.03919","555","1","6"
"18/01/2020 22:00:00","135","0","0.047189","0.03792","555","1","6"
"18/01/2020 23:00:00","103","0","0.047189","0.03569","555","1","6"
"19/01/2020 00:00:00","74","0","0.047189","0.03333","555","1","6"
"19/01/2020 01:00:00","81","0","0.047189","0.03098","555","1","6"
"19/01/2020 02:00:00","78","0","0.047189","0.0299","555","1","6"
"19/01/2020 03:00:00","45","0","0.047189","0.02879","555","1","6"
"19/01/2020 04:00:00","64","0","0.047189","0.02771","555","1","6"
"19/01/2020 05:00:00","61","0","0.047189","0.02726","555","1","6"
"19/01/2020 06:00:00","47","0","0.047189","0.0265","555","1","6"
"19/01/2020 07:00:00","65","0","0.047189","0.0258","555","1","6"
"19/01/2020 08:00:00","57","0","0.047189","0.0268","555","1","6"
"19/01/2020 09:00:00","67","0.11387","0.047189","0.02851","555","1","6"
"19/01/2020 10:00:00","45","0.38187","0.047189","0.0295","555","1","6"
"19/01/2020 11:00:00","59","0.56282","0.047189","0.0294","555","1","6"
"19/01/2020 12:00:00","56","0.67397","0.047189","0.0288","555","1","6"
"19/01/2020 13:00:00","41","0.72321","0.047189","0.0294","555","1","6"
"19/01/2020 14:00:00","55","0.71314","0.047189","0.02851","555","1","6"
"19/01/2020 15:00:00","58","0.64885","0.047189","0.0283","555","1","6"
"19/01/2020 16:00:00","63","0.45575","0.047189","0.028","555","1","6"
"19/01/2020 17:00:00","55","0.07555","0.047189","0.02828","555","1","6"
"19/01/2020 18:00:00","39","0.01996","0.047189","0.0299","555","1","6"
"19/01/2020 19:00:00","58","0","0.047189","0.035","555","1","6"
"19/01/2020 20:00:00","57","0","0.047189","0.03743","555","1","6"
"19/01/2020 21:00:00","59","0","0.047189","0.03674","555","1","6"
"19/01/2020 22:00:00","43","0","0.047189","0.0305","555","1","6"
"19/01/2020 23:00:00","59","0","0.047189","0.02901","555","1","6"
"20/01/2020 00:00:00","44","0","0.047189","0.02851","555","1","6"
"20/01/2020 01:00:00","59","0","0.047189","0.0255","555","1","6"
"20/01/2020 02:00:00","43","0","0.047189","0.018","555","1","6"
"20/01/2020 03:00:00","55","0","0.047189","0.014","555","1","6"
"20/01/2020 04:00:00","62","0","0.047189","0.014","555","1","6"
"20/01/2020 05:00:00","133","0","0.047189","0.02101","555","1","6"
"20/01/2020 06:00:00","288","0","0.047189","0.02851","555","1","6"
"20/01/2020 07:00:00","303","0","0.047189","0.03721","555","1","6"
"20/01/2020 08:00:00","315","0","0.097592","0.03993","300","1","2"
"20/01/2020 09:00:00","327","0.00079","0.097592","0.04301","300","1","2"
"20/01/2020 10:00:00","269","0.04659","0.10813","0.04201","300","1","1"
"20/01/2020 11:00:00","341","0.553","0.10813","0.03985","300","1","1"
"20/01/2020 12:00:00","345","0.36224","0.10813","0.03969","300","1","1"
"20/01/2020 13:00:00","310","0.28138","0.097592","0.03998","300","1","2"
"20/01/2020 14:00:00","291","0.39915","0.097592","0.03923","300","1","2"
"20/01/2020 15:00:00","217","0.50127","0.097592","0.03893","300","1","2"
"20/01/2020 16:00:00","326","0.02935","0.097592","0.03936","300","1","2"
"20/01/2020 17:00:00","304","0.12632","0.097592","0.03985","300","1","2"
"20/01/2020 18:00:00","310","0","0.10813","0.04532","300","1","1"
"20/01/2020 19:00:00","331","0","0.10813","0.0507","300","1","1"
"20/01/2020 20:00:00","286","0","0.10813","0.04868","300","1","1"
"20/01/2020 21:00:00","335","0","0.097592","0.04435","300","1","2"
"20/01/2020 22:00:00","307","0","0.097592","0.04174","300","1","2"
"20/01/2020 23:00:00","287","0","0.097592","0.03769","300","1","2"
"21/01/2020 00:00:00","286","0","0.047189","0.0327","555","1","6"
"21/01/2020 01:00:00","132","0","0.047189","0.031","555","1","6"
"21/01/2020 02:00:00","105","0","0.047189","0.02969","555","1","6"
"21/01/2020 03:00:00","89","0","0.047189","0.0284","555","1","6"
"21/01/2020 04:00:00","103","0","0.047189","0.02828","555","1","6"
"21/01/2020 05:00:00","115","0","0.047189","0.02901","555","1","6"
"21/01/2020 06:00:00","307","0","0.047189","0.031","555","1","6"
"21/01/2020 07:00:00","316","0","0.047189","0.04","555","1","6"
"21/01/2020 08:00:00","308","0","0.097592","0.04187","300","1","2"
"21/01/2020 09:00:00","331","0.02579","0.097592","0.04267","300","1","2"
"21/01/2020 10:00:00","245","0.26227","0.10813","0.04267","300","1","1"
"21/01/2020 11:00:00","314","0.36735","0.10813","0.04201","300","1","1"
"21/01/2020 12:00:00","323","0.16037","0.10813","0.04192","300","1","1"
"21/01/2020 13:00:00","283","0.72511","0.097592","0.04245","300","1","2"
"21/01/2020 14:00:00","275","0.0818","0.097592","0.04106","300","1","2"
"21/01/2020 15:00:00","229","0.1889","0.097592","0.04104","300","1","2"
"21/01/2020 16:00:00","292","0.51443","0.097592","0.04106","300","1","2"
"21/01/2020 17:00:00","313","0.32469","0.097592","0.0416","300","1","2"
"21/01/2020 18:00:00","321","0.06842","0.10813","0.04351","300","1","1"
"21/01/2020 19:00:00","332","0","0.10813","0.05","300","1","1"
"21/01/2020 20:00:00","268","0","0.10813","0.04995","300","1","1"
"21/01/2020 21:00:00","172","0","0.097592","0.04603","300","1","2"
"21/01/2020 22:00:00","163","0","0.097592","0.04267","300","1","2"
"21/01/2020 23:00:00","142","0","0.097592","0.03792","300","1","2"
"22/01/2020 00:00:00","143","0","0.047189","0.0387","555","1","6"
"22/01/2020 01:00:00","111","0","0.047189","0.03667","555","1","6"
"22/01/2020 02:00:00","73","0","0.047189","0.03576","555","1","6"
"22/01/2020 03:00:00","86","0","0.047189","0.03385","555","1","6"
"22/01/2020 04:00:00","64","0","0.047189","0.0337","555","1","6"
"22/01/2020 05:00:00","130","0","0.047189","0.03504","555","1","6"
"22/01/2020 06:00:00","289","0","0.047189","0.04055","555","1","6"
"22/01/2020 07:00:00","324","0","0.047189","0.04926","555","1","6"
"22/01/2020 08:00:00","299","0","0.097592","0.05298","300","1","2"
"22/01/2020 09:00:00","326","0.11581","0.097592","0.05369","300","1","2"
"22/01/2020 10:00:00","287","0.3772","0.10813","0.05368","300","1","1"
"22/01/2020 11:00:00","339","0.5561","0.10813","0.05248","300","1","1"
"22/01/2020 12:00:00","316","0.66397","0.10813","0.05077","300","1","1"
"22/01/2020 13:00:00","331","0.71364","0.097592","0.04997","300","1","2"
"22/01/2020 14:00:00","330","0.69601","0.097592","0.05","300","1","2"
"22/01/2020 15:00:00","252","0.64027","0.097592","0.0524","300","1","2"
"22/01/2020 16:00:00","314","0.18788","0.097592","0.0532","300","1","2"
"22/01/2020 17:00:00","297","0.12061","0.097592","0.05508","300","1","2"
"22/01/2020 18:00:00","331","0.0734","0.10813","0.0581","300","1","1"
"22/01/2020 19:00:00","339","0","0.10813","0.05958","300","1","1"
"22/01/2020 20:00:00","282","0","0.10813","0.05252","300","1","1"
"22/01/2020 21:00:00","365","0","0.097592","0.04926","300","1","2"
"22/01/2020 22:00:00","374","0","0.097592","0.04448","300","1","2"
"22/01/2020 23:00:00","338","0","0.097592","0.04279","300","1","2"
"23/01/2020 00:00:00","312","0","0.047189","0.05401","555","1","6"
"23/01/2020 01:00:00","155","0","0.047189","0.05","555","1","6"
"23/01/2020 02:00:00","125","0","0.047189","0.04622","555","1","6"
"23/01/2020 03:00:00","86","0","0.047189","0.04597","555","1","6"
"23/01/2020 04:00:00","128","0","0.047189","0.04494","555","1","6"
"23/01/2020 05:00:00","141","0","0.047189","0.04616","555","1","6"
"23/01/2020 06:00:00","333","0","0.047189","0.049","555","1","6"
"23/01/2020 07:00:00","293","0","0.047189","0.05874","555","1","6"
"23/01/2020 08:00:00","301","0","0.097592","0.06248","300","1","2"
"23/01/2020 09:00:00","314","0.11441","0.097592","0.06098","300","1","2"
"23/01/2020 10:00:00","234","0.37592","0.10813","0.06011","300","1","1"
"23/01/2020 11:00:00","352","0.55978","0.10813","0.05742","300","1","1"
"23/01/2020 12:00:00","316","0.67932","0.10813","0.05536","300","1","1"
"23/01/2020 13:00:00","317","0.7364","0.097592","0.05368","300","1","2"
"23/01/2020 14:00:00","324","0.73141","0.097592","0.0512","300","1","2"
"23/01/2020 15:00:00","264","0.65138","0.097592","0.05354","300","1","2"
"23/01/2020 16:00:00","337","0.48417","0.097592","0.05475","300","1","2"
"23/01/2020 17:00:00","310","0.17833","0.097592","0.05587","300","1","2"
"23/01/2020 18:00:00","306","0.07644","0.10813","0.05837","300","1","1"
"23/01/2020 19:00:00","355","0","0.10813","0.0604","300","1","1"
"23/01/2020 20:00:00","289","0","0.10813","0.05701","300","1","1"
"23/01/2020 21:00:00","347","0","0.097592","0.0567","300","1","2"
"23/01/2020 22:00:00","333","0","0.097592","0.05357","300","1","2"
"23/01/2020 23:00:00","324","0","0.097592","0.04842","300","1","2"
"24/01/2020 00:00:00","243","0","0.047189","0.0505","555","1","6"
"24/01/2020 01:00:00","132","0","0.047189","0.046","555","1","6"
"24/01/2020 02:00:00","120","0","0.047189","0.04375","555","1","6"
"24/01/2020 03:00:00","92","0","0.047189","0.04204","555","1","6"
"24/01/2020 04:00:00","91","0","0.047189","0.04298","555","1","6"
"24/01/2020 05:00:00","128","0","0.047189","0.04451","555","1","6"
"24/01/2020 06:00:00","329","0","0.047189","0.04616","555","1","6"
"24/01/2020 07:00:00","320","0","0.047189","0.05734","555","1","6"
"24/01/2020 08:00:00","335","0","0.097592","0.0623","300","1","2"
"24/01/2020 09:00:00","337","0.1304","0.097592","0.062","300","1","2"
"24/01/2020 10:00:00","268","0.19922","0.10813","0.06098","300","1","1"
"24/01/2020 11:00:00","346","0.53887","0.10813","0.05884","300","1","1"
"24/01/2020 12:00:00","348","0.3028","0.10813","0.05661","300","1","1"
"24/01/2020 13:00:00","384","0.72764","0.097592","0.05329","300","1","2"
"24/01/2020 14:00:00","357","0.7237","0.097592","0.052","300","1","2"
"24/01/2020 15:00:00","266","0.6643","0.097592","0.05306","300","1","2"
"24/01/2020 16:00:00","337","0.53291","0.097592","0.05401","300","1","2"
"24/01/2020 17:00:00","336","0.33889","0.097592","0.05708","300","1","2"
"24/01/2020 18:00:00","340","0.08382","0.10813","0.06097","300","1","1"
"24/01/2020 19:00:00","344","0","0.10813","0.05997","300","1","1"
"24/01/2020 20:00:00","269","0","0.10813","0.05735","300","1","1"
"24/01/2020 21:00:00","347","0","0.097592","0.05901","300","1","2"
"24/01/2020 22:00:00","321","0","0.097592","0.05587","300","1","2"
"24/01/2020 23:00:00","328","0","0.097592","0.05232","300","1","2"
"25/01/2020 00:00:00","272","0","0.047189","0.05192","555","1","6"
"25/01/2020 01:00:00","173","0","0.047189","0.04957","555","1","6"
"25/01/2020 02:00:00","132","0","0.047189","0.04692","555","1","6"
"25/01/2020 03:00:00","125","0","0.047189","0.04599","555","1","6"
"25/01/2020 04:00:00","111","0","0.047189","0.04494","555","1","6"
"25/01/2020 05:00:00","148","0","0.047189","0.04494","555","1","6"
"25/01/2020 06:00:00","286","0","0.047189","0.04475","555","1","6"
"25/01/2020 07:00:00","296","0","0.047189","0.04196","555","1","6"
"25/01/2020 08:00:00","312","0","0.047189","0.04242","555","1","6"
"25/01/2020 09:00:00","314","0.13446","0.047189","0.04497","555","1","6"
"25/01/2020 10:00:00","247","0.14348","0.047189","0.04842","555","1","6"
"25/01/2020 11:00:00","309","0.57844","0.047189","0.04881","555","1","6"
"25/01/2020 12:00:00","301","0.69134","0.047189","0.04987","555","1","6"
"25/01/2020 13:00:00","336","0.73373","0.047189","0.04987","555","1","6"
"25/01/2020 14:00:00","309","0.56321","0.047189","0.04951","555","1","6"
"25/01/2020 15:00:00","246","0.58984","0.047189","0.04661","555","1","6"
"25/01/2020 16:00:00","319","0.27599","0.047189","0.04598","555","1","6"
"25/01/2020 17:00:00","317","0.21827","0.047189","0.04784","555","1","6"
"25/01/2020 18:00:00","308","0.01447","0.047189","0.05102","555","1","6"
"25/01/2020 19:00:00","337","0","0.047189","0.05298","555","1","6"
"25/01/2020 20:00:00","236","0","0.047189","0.0537","555","1","6"
"25/01/2020 21:00:00","133","0","0.047189","0.05368","555","1","6"
"25/01/2020 22:00:00","122","0","0.047189","0.05052","555","1","6"
"25/01/2020 23:00:00","103","0","0.047189","0.04902","555","1","6"
"26/01/2020 00:00:00","78","0","0.047189","0.048","555","1","6"
"26/01/2020 01:00:00","73","0","0.047189","0.04509","555","1","6"
"26/01/2020 02:00:00","72","0","0.047189","0.0439","555","1","6"
"26/01/2020 03:00:00","51","0","0.047189","0.0439","555","1","6"
"26/01/2020 04:00:00","76","0","0.047189","0.038","555","1","6"
"26/01/2020 05:00:00","54","0","0.047189","0.0378","555","1","6"
"26/01/2020 06:00:00","54","0","0.047189","0.0366","555","1","6"
"26/01/2020 07:00:00","50","0","0.047189","0.0341","555","1","6"
"26/01/2020 08:00:00","45","0","0.047189","0.0341","555","1","6"
"26/01/2020 09:00:00","42","0.16314","0.047189","0.0372","555","1","6"
"26/01/2020 10:00:00","53","0.03838","0.047189","0.04012","555","1","6"
"26/01/2020 11:00:00","70","0.28567","0.047189","0.04135","555","1","6"
"26/01/2020 12:00:00","49","0.5219","0.047189","0.04186","555","1","6"
"26/01/2020 13:00:00","60","0.05196","0.047189","0.03823","555","1","6"
"26/01/2020 14:00:00","50","0.09367","0.047189","0.03603","555","1","6"
"26/01/2020 15:00:00","67","0.41134","0.047189","0.03456","555","1","6"
"26/01/2020 16:00:00","54","0.5415","0.047189","0.03343","555","1","6"
"26/01/2020 17:00:00","43","0.08929","0.047189","0.03999","555","1","6"
"26/01/2020 18:00:00","56","0.09666","0.047189","0.042","555","1","6"
"26/01/2020 19:00:00","67","0","0.047189","0.04443","555","1","6"
"26/01/2020 20:00:00","38","0","0.047189","0.04603","555","1","6"
"26/01/2020 21:00:00","60","0","0.047189","0.04505","555","1","6"
"26/01/2020 22:00:00","59","0","0.047189","0.04182","555","1","6"
"26/01/2020 23:00:00","51","0","0.047189","0.0366","555","1","6"
"27/01/2020 00:00:00","44","0","0.047189","0.0353","555","1","6"
"27/01/2020 01:00:00","55","0","0.047189","0.03328","555","1","6"
"27/01/2020 02:00:00","57","0","0.047189","0.032","555","1","6"
"27/01/2020 03:00:00","34","0","0.047189","0.0316","555","1","6"
"27/01/2020 04:00:00","56","0","0.047189","0.0316","555","1","6"
"27/01/2020 05:00:00","104","0","0.047189","0.03211","555","1","6"
"27/01/2020 06:00:00","312","0","0.047189","0.0347","555","1","6"
"27/01/2020 07:00:00","288","0","0.047189","0.0422","555","1","6"
"27/01/2020 08:00:00","320","0","0.097592","0.04573","300","1","2"
"27/01/2020 09:00:00","312","0.14101","0.097592","0.0455","300","1","2"
"27/01/2020 10:00:00","236","0.40053","0.10813","0.04468","300","1","1"
"27/01/2020 11:00:00","284","0.58622","0.10813","0.04319","300","1","1"
"27/01/2020 12:00:00","308","0.69967","0.10813","0.04291","300","1","1"
"27/01/2020 13:00:00","316","0.75363","0.097592","0.04191","300","1","2"
"27/01/2020 14:00:00","284","0.74678","0.097592","0.03987","300","1","2"
"27/01/2020 15:00:00","250","0.67728","0.097592","0.03899","300","1","2"
"27/01/2020 16:00:00","328","0.54914","0.097592","0.04001","300","1","2"
"27/01/2020 17:00:00","287","0.35698","0.097592","0.0425","300","1","2"
"27/01/2020 18:00:00","308","0.09885","0.10813","0.04546","300","1","1"
"27/01/2020 19:00:00","335","0","0.10813","0.04712","300","1","1"
"27/01/2020 20:00:00","271","0","0.10813","0.04372","300","1","1"
"27/01/2020 21:00:00","168","0","0.097592","0.04025","300","1","2"
"27/01/2020 22:00:00","138","0","0.097592","0.03653","300","1","2"
"27/01/2020 23:00:00","118","0","0.097592","0.03301","300","1","2"
"28/01/2020 00:00:00","107","0","0.047189","0.02779","555","1","6"
"28/01/2020 01:00:00","87","0","0.047189","0.02684","555","1","6"
"28/01/2020 02:00:00","75","0","0.047189","0.02564","555","1","6"
"28/01/2020 03:00:00","67","0","0.047189","0.02499","555","1","6"
"28/01/2020 04:00:00","68","0","0.047189","0.025","555","1","6"
"28/01/2020 05:00:00","63","0","0.047189","0.02632","555","1","6"
"28/01/2020 06:00:00","63","0","0.047189","0.0313","555","1","6"
